id,name,type,is_deceased,date_of_birth,date_of_death
g.119x72pzn,Kathrin Marchand,people.person,false,1990-11-15,null
m.05zll1d,Jaroslav Peregrin,people.person,false,1957-01-01,null
m.03hhpw,Jacques Gaillot,people.person,false,1935-09-11,null
m.011dk0ph,Natalya Sumskaya,people.person,false,1956-04-22,null
m.0114fdpy,Gonzalo Piermateri,people.person,false,1995-05-06,null
m.010rm02g,Tsukasa Aoi,people.person,false,1990-08-14,null
m.05p5k3f,Philip Henry Muntz,people.person,true,1811-01-21,1888-12-25
m.01wdyt,Mark Grace,people.person,false,1964-06-28,null
m.0405qx6,Scott Monk,people.person,false,1974-06-14,null
m.01wwt7t,Jazzie B,people.person,false,1963-01-26,null
m.04mywdp,Muli Tang,people.person,false,1947-01-01,null
m.02rtjv0,Rusty Nails,people.person,false,1966-01-01,null
m.02x5pqn,Wilfredo Iraheta,people.person,false,1967-02-22,null
m.05x57jp,Helen Buckley,people.person,false,1923-01-01,null
g.1234n430,Nina Ritter,people.person,false,1981-01-26,null
m.03npb_,Julian Fantino,people.person,false,1942-08-13,null
m.04gtmnn,Sarah Cooper,people.deceased_person,true,1848-01-01,1932-01-01
m.01258ppc,James Roberts,people.person,false,1996-06-21,null
m.06t603,Xavier Naidoo,people.person,false,1971-10-02,null
m.055vlr_,Kanidoua Naboho,people.person,false,1952-01-01,null
m.010r3wn6,Benoit Marie,people.person,false,1992-12-26,null
m.0286t16,John Joseph Tinker,people.deceased_person,true,1875-01-01,1957-07-30
m.07sm7s,Steven Pienaar,people.person,false,1982-03-17,null
m.02095v,Scott Adams,people.person,false,1952-07-10,null
m.01wx26_,Madara Celma,people.person,false,1981-10-06,null
m.05pbx3m,Charlotte von Hagn,people.deceased_person,true,1809-03-23,1891-04-23
m.07vh89,Alfred Ryder,people.deceased_person,true,1916-01-05,1995-04-16
m.02pxmjp,Stuart Elwell,people.person,false,1977-12-14,null
m.076y1ln,Borislav Tomovski,people.person,false,1972-09-21,null
m.011c8mgb,Hylton Mitchell,people.person,true,1926-09-12,2014-02-07
m.012vn2_j,Gabriel Fernando de Jesus,null,false,1997-04-03,null
m.01wbt7f,Hunter Deacon,people.person,false,1986-04-29,null
m.0120zlf6,Avner Faingulernt,people.person,false,1961-12-22,null
m.01d99h,Catherine de Bragance,people.person,true,1638-11-25,1705-12-31
m.010gnc5s,Lee Nishanian,people.person,false,1991-12-28,null
m.03ctpsj,Francisco Joaquim Ferreira do Amaral,people.person,true,1843-06-11,1923-08-11
m.05b5qmz,Eamon McGrath,people.person,false,1988-01-01,null
m.03xpdv0,David King,people.person,false,1970-06-08,null
m.02rzb3q,John Scott,people.deceased_person,true,1785-05-18,1861-10-01
m.02wzqs_,Louis Greig,people.deceased_person,true,1880-11-17,1953-03-01
m.06zrtwl,James Brogan,people.deceased_person,false,1865-01-01,null
m.05b_qz3,Sveinung Svalastoga,people.deceased_person,true,1772-01-01,1809-01-01
m.02qt068,Jesse Fibiger,people.person,false,1978-04-04,null
m.06_zq4,Friedrich Heinrich Geffcken,people.deceased_person,true,1830-12-09,1896-05-01
m.0115j79d,Hasan Pouya,people.person,false,1958-01-01,null
m.01czdt,Barthold Heinrich Brockes,people.deceased_person,true,1680-09-22,1747-01-16
m.0287x9x,Kyle Sweeney,people.person,false,1981-04-05,null
m.012r23x7,Henk Bloemers,people.deceased_person,true,1945-09-17,2015-01-26
m.021r9f,Dan Butler,people.person,false,1954-12-02,null
m.03c1_r9,James Cooper,people.deceased_person,true,1900-06-17,1979-11-29
m.01qm2k2,Franco Micalizzi,people.person,false,1939-12-21,null
m.07khc0z,James McCready,people.deceased_person,true,1816-01-01,1854-01-01
m.05wph9p,David Leser,people.person,false,1956-01-01,null
m.05xrvbj,Douglas M Knight,people.deceased_person,true,1921-06-08,2005-01-23
m.02q_083,Karin Nellemose,people.deceased_person,true,1905-08-03,1993-08-05
m.02rp6ln,Azama Myuu,people.person,false,1986-12-26,null
m.02wwx2s,Trevor Vaughan,people.person,false,1973-11-15,null
m.06k1nv,Andrew Plimer,people.person,true,1763-01-01,1837-01-01
m.012hdj18,Vern Jones,people.person,false,1926-10-08,null
m.02vxxw,Valentine Strasser,people.person,false,1967-04-26,null
m.05zhm2f,Ezequiel Moreno,people.deceased_person,true,1848-04-09,1906-08-19
m.047qt84,Paramjit Singh,people.person,false,1960-02-28,null
m.031y89,Will Friedle,people.person,false,1976-08-11,null
m.027zq0y,Kate Asabuki,people.person,false,1962-07-03,null
m.03_0yq,Greg Iles,people.person,false,1960-01-01,null
m.02z3dgj,Edouard Lanteri,people.deceased_person,true,1848-11-01,1917-12-22
m.063qs4p,Dieter Seeler,people.deceased_person,true,1931-12-15,1979-09-21
m.04cr8bd,David Kresh,people.person,true,1940-01-01,2006-01-01
m.06g2l1,Misheel Jargalsaikhan,people.person,false,1988-11-09,null
m.012fww55,Pablo Paredes Arratia,people.person,false,1983-02-11,null
m.02wb0_7,Charles Paget,people.person,true,1799-01-01,1873-08-01
m.07n8_1p,Moritz Loewe,people.deceased_person,false,1867-08-25,null
m.0497jm,Cliff Curtis,people.person,false,1968-07-27,null
m.01w5wtm,Protricity,people.person,false,1982-10-15,null
m.01l7c9,Martin Sargent,people.person,false,1975-08-18,null
m.064n7tb,Gary Boyd,people.person,false,1986-10-04,null
m.043198,Hannah Duston,people.person,true,1657-12-23,1736-01-01
m.01050hvv,Emilia Lipponen,people.person,false,1998-01-01,null
m.03gdtg,Essie Davis,people.person,false,1970-01-01,null
m.03cn508,Len Brown,people.person,false,1956-10-01,null
m.02x48m6,Clint Wyckoff,people.deceased_person,true,1874-09-04,1947-08-16
m.04q0zyk,Wilhelm,people.deceased_person,true,1643-08-18,1709-10-14
m.011nc36m,Jake Lloyd,people.person,false,1983-03-15,null
m.01g3rk,Bill Richmond,people.deceased_person,true,1763-08-05,1829-12-28
m.01d8rv,Archibald Constable,people.person,true,1774-02-24,1827-07-21
m.01111yvj,Andrew Prince,null,false,1996-06-25,null
m.04fglp,Paul Prudhomme,people.person,false,1940-07-13,null
m.05wlz02,Mark Dugan,people.person,false,1939-01-01,null
m.02vz6r_,Angela Littlewood,people.person,false,1949-09-24,null
m.07kcr41,Lola Blanc,people.person,false,1987-12-20,null
m.0668l6d,Crispin Lipscomb,people.person,false,1979-08-07,null
m.04d_l5t,Janneke van Tienen,people.person,false,1979-05-29,null
m.027cy8s,Ma Ning,people.person,false,1983-11-04,null
m.03xpddt,Bajzel,people.person,false,1977-04-19,null
m.051cjnx,Scot Ober,people.person,false,1946-01-01,null
m.02vl0qx,Duch Sophea,people.person,false,1986-01-01,null
m.080m26q,Melinda Caroll,people.person,false,1952-04-04,null
m.04bz_y,Thomas McKean Thompson McKennan,people.deceased_person,true,1794-03-31,1852-07-09
m.056fs_,George Nugent,people.deceased_person,true,1757-06-10,1849-03-11
m.03d8s21,George Woodward,people.person,true,1894-10-25,1968-01-01
m.05p0g5c,Wilfrid Kempe,people.deceased_person,true,1887-10-10,1958-01-01
m.07r3n8,Robert de Bruce,people.person,true,1215-01-01,1295-03-31
m.0668l6s,Derek Livingston,people.person,false,1991-01-05,null
m.02qygyl,Steven Gregory,people.person,false,1987-03-19,null
m.07s7v5,Andronikos Palaiologos,people.deceased_person,true,1400-01-01,1428-03-04
m.03gtz_v,Mario Urrutia,people.person,false,1986-01-18,null
m.02q7ll0,Gerald Barbarito,people.person,false,1950-01-04,null
m.012nl94v,Diogo Hubner,people.person,false,1983-01-30,null
m.06z_w1,Liam Cunningham,people.person,false,1961-06-02,null
m.05zp4hv,John Townsend,people.deceased_person,true,1608-01-01,1668-01-01
m.02qy3_m,Stewart Patridge,people.person,false,1974-12-06,null
m.036736,Thomas Woolston,people.deceased_person,true,1668-11-01,1733-01-27
m.03d_x84,George Cartwright,people.person,false,1950-12-10,null
m.02r1m5q,Rina Banerjee,people.person,false,1963-01-01,null
m.05t0q6w,Hrayr Karapetyan,people.person,false,1963-08-11,null
m.02883w8,Bogomil Dyakov,people.person,false,1984-04-12,null
m.02q_dft,Pierre Favre,people.person,false,1937-06-02,null
m.027_gbn,Meriam George,people.person,false,1987-01-01,null
m.04mxbj7,Heinrich Reinhardt,people.person,true,1865-04-13,1922-01-31
m.06zjvz7,Alfred Ransom,people.deceased_person,true,1868-01-01,1943-05-22
m.02vxbzv,Martin van Pernis,people.person,false,1945-01-01,null
m.02w94nz,Preetu Nair,people.person,false,1976-01-01,null
m.05yws6,Tiffany Taylor,people.person,false,1977-07-17,null
m.01lpbcd,Mick Taylor,people.person,false,1949-01-17,null
m.02r3vj,Michael Brandon,people.person,false,1945-04-20,null
m.045n7x,Nossrat Peseschkian,people.deceased_person,true,1933-06-18,2010-04-27
m.012w5d8_,Willie Pickens,people.person,false,1931-04-18,null
m.07s9rtj,Liam Rush,people.person,false,1982-01-29,null
m.012lmc_2,Ipalibo Banigo,people.person,false,1952-12-20,null
m.0127xptz,Marjorie Mayans,people.person,false,1990-11-17,null
m.02r16nd,Alexander Opekushin,people.person,true,1838-11-28,1923-03-04
m.02z2rhm,Pierre Rioux,people.person,false,1962-02-01,null
m.02ybt2,Xie Lingyun,people.person,true,0385-01-01,0433-01-01
m.01wcy2f,Sladjan Osmanagic,people.person,false,1971-07-25,null
m.05zm9w8,Nick Reed,people.person,false,1987-09-01,null
m.04q2qzj,Shaun Bridgmohan,people.person,false,1979-06-24,null
m.05bzzc1,Harris Smith,people.person,false,1977-01-01,null
m.080jjfp,Thomas Francis Roberts,people.person,true,1860-01-01,1919-01-01
m.03cjzzn,Louis Vorster,people.deceased_person,true,1966-11-02,2012-04-17
m.03m7g33,Olivier Janzac,people.person,false,1980-01-02,null
m.02rjv_d,Denis Alimov,people.person,false,1979-05-03,null
m.025vsp1,George Kingston,people.person,false,1939-08-20,null
m.01rt2zv,Jo Squillo,people.person,false,1962-06-22,null
m.05y769q,Charles Francis Adams,people.person,false,1927-01-01,null
m.049l_x,Alan Stretton,people.person,true,1922-09-30,2012-10-26
m.073ygx,Alain Mikli,people.person,false,1955-04-01,null
m.0130fshg,Bohdan Stefanowski,people.person,true,1883-06-17,1976-01-03
m.02qq4km,Martin Saarikangas,people.person,false,1937-01-24,null
m.04y99st,Wim Tap,people.person,true,1903-10-03,1979-09-24
m.05c7q46,A J Thomas,people.person,true,1876-01-01,1964-01-01
m.02hskn,Andrzej Frycz Modrzewski,people.deceased_person,true,1503-09-20,1572-01-01
m.02791fn,Stevan Faddy,people.person,false,1986-09-02,null
m.026pt9v,Richard Peyzaret,people.person,false,1946-03-31,null
m.027bbdd,Jamie Kelso,people.person,false,1948-06-08,null
m.04f2ns,Billy Joe Shaver,people.person,false,1939-08-16,null
m.05b1rtb,Bob Cappadona,people.person,false,1942-12-13,null
m.03y7rcq,Josh Carter,people.person,false,1986-11-20,null
m.02pzvlk,Gilbert Banda,people.person,false,1983-05-30,null
m.05pbf1l,Chris Clapinski,people.person,false,1971-08-20,null
m.03f4nwz,Ilya Gringolts,people.person,false,1982-01-01,null
m.04y9p26,George Godkin,people.deceased_person,true,1860-06-04,1919-04-01
m.02pjhb9,Wilbur Jackson,people.person,false,1951-11-19,null
m.02qv98t,Dursley McLinden,people.deceased_person,true,1965-05-29,1995-08-07
m.043pp,Joseph Yoakum,people.person,true,1889-02-22,1972-12-25
m.0839tz,Mikhail Drozdovsky,people.deceased_person,true,1881-10-07,1919-01-01
m.02q38d0,Jeff Parker,people.person,false,1964-09-07,null
m.01t7kwf,Clay Evans,people.person,false,1925-06-23,null
m.04y7wvb,Chad Taylor,people.person,false,1964-01-01,null
m.026njlf,Ben Smith,people.person,false,1984-10-16,null
m.025y9tp,Ice Box Chamberlain,people.deceased_person,true,1867-11-05,1929-09-22
m.02qw_br,Fred Hill,people.person,false,1959-03-26,null
m.04jn3dh,Katja Boh,people.person,true,1929-01-01,2008-01-01
m.012hssgl,Levixone,people.person,false,1993-01-01,null
m.04g0z_f,Kele Le Roc,people.person,false,1977-10-05,null
m.0130x2n1,Twyla Mason Gray,people.deceased_person,true,1954-09-26,2011-09-03
m.02ql38b,Barry Richter,people.person,false,1970-09-11,null
m.05c4c7s,Florin Marin,people.person,false,1953-05-19,null
m.05w653v,Liz Jones,people.person,false,1962-01-01,null
m.0521tg6,David Forde,people.person,false,1981-01-01,null
m.05w1x59,Dorothy MacDonald,people.deceased_person,false,1892-01-01,null
m.02w_kj5,Michael Gleason,people.deceased_person,true,1876-11-16,1923-01-11
m.02z0jy7,John Smith,people.person,false,1951-01-01,null
m.0115mf5z,Jonas Persson,people.deceased_person,true,1913-05-24,1986-05-07
m.0120z6nb,Dorothy Cowlin,people.person,true,1911-08-16,2010-01-10
m.04fktn1,Catherine Muir,people.person,true,1911-01-01,1993-01-01
m.043pg72,Clyde Kersey,people.person,false,1937-11-04,null
m.02r3tq5,Ermenegildo Florit,people.deceased_person,true,1901-07-05,1985-12-08
m.027ytj,Edward Henry Harriman,people.deceased_person,true,1848-02-20,1909-09-09
m.026lt65,Harvey Esajas,people.person,false,1974-06-13,null
m.01vhtfh,Joel Turner,people.person,false,1987-03-03,null
m.03c87f0,Jordan Murch,people.person,false,1989-09-15,null
m.04f4rk8,Renato Simoni,people.deceased_person,true,1875-09-05,1952-07-05
m.014fd7,Ruth Dreifuss,people.person,false,1940-01-09,null
m.056jg7q,James Grundy,people.deceased_person,true,1855-02-14,1919-01-26
m.03d65vs,Dennis Freeman,people.deceased_person,true,1940-04-23,2007-11-23
m.06fdnm,Daphne Barak,people.person,false,1965-01-01,null
m.012x4h8m,Clarence Gerhart,people.deceased_person,true,1897-12-24,1965-05-10
m.07k48q_,Jack Lane,people.person,true,1898-05-29,1984-01-01
m.04jg9d1,John Jairo Culma,people.person,false,1981-03-17,null
m.027m7rb,Ashley Bickerton,people.person,false,1959-01-01,null
m.0127pb0s,Sergio Garcia Michel,people.deceased_person,true,1945-07-28,2010-09-19
m.06kyfz,Bill DeWitt,people.deceased_person,true,1902-08-03,1982-03-04
m.02rkzwn,Melvin Clark George,people.person,true,1849-05-13,1933-02-22
m.026tqfc,Herizo Razafimahaleo,people.person,true,1955-02-21,2008-07-25
m.011jjhq9,Nicolas Pooran,people.person,false,1995-10-02,null
m.05c1h4t,Charles Takyi,people.person,false,1984-11-12,null
m.05yxhq,Michael Howard,people.person,false,1922-11-29,null
m.0105bgds,Sylvester Espersen Byder,people.person,false,1999-08-14,null
m.03m5pb8,Jackie Bruno,people.person,false,1984-12-29,null
m.04jcp7_,Leopoldo Nachbin,people.deceased_person,true,1922-01-07,1993-04-03
m.076w9cw,Ben Fajzullin,people.person,false,1976-02-16,null
m.036jyy,Juan Federico I de Sajonia,people.deceased_person,true,1503-06-30,1554-03-03
m.03c3zj9,Martha Fuller Clark,people.person,false,1942-03-14,null
m.02q5197,Tony Maher,people.person,false,1969-01-01,null
m.011qf0hc,Jourdan DeMuynck,people.person,false,1990-09-29,null
m.02z9mg9,Manuel Coppola,people.person,false,1982-05-11,null
m.02pr2m6,Gillian Morgan,people.person,false,1953-01-01,null
m.06zpmb4,Mahlon Kline,people.person,true,1846-02-06,1909-11-27
m.03c48hx,Raju Sethi,people.person,false,1968-07-12,null
m.0279w_q,Antonio Olvera,people.person,false,1986-03-04,null
m.05mz8rj,Manuel Marengo,people.person,false,1973-07-16,null
m.02qdgzt,Tim Conroy,people.person,false,1960-04-03,null
m.05vtq3l,Peter Duff,people.person,false,1954-01-01,null
m.03d51yp,Don Ferguson,people.person,false,1963-01-02,null
m.04sk1x,Sid Bass,people.person,false,1942-04-09,null
m.011rfn1j,Hart Keathley ,people.person,false,2012-05-01,null
m.04gv04m,Soumei Uchida,people.person,false,1954-02-18,null
m.03gtjln,Badri Bitsadze,people.person,false,1960-04-27,null
m.07s9sfn,Paul Cullen,people.deceased_person,true,1909-02-13,2007-10-07
m.06_vhsx,Ken Turner,people.person,false,1943-08-17,null
m.03v_3w,Volker Beck,people.person,false,1956-06-30,null
m.02x5s2m,Steinar Maribo,people.person,false,1942-01-22,null
m.02pxnlp,William Jay,people.person,true,1789-06-16,1858-10-14
m.0521bxs,Scott Lawton,people.person,false,1976-08-23,null
m.01v6086,Dinand Woesthoff,people.person,false,1972-09-06,null
m.05xw2b7,Alvin Rabushka,people.person,false,1940-05-15,null
m.0747mh6,Laura Gribbon,people.person,false,1980-02-16,null
m.03m6v58,Leelawathy Ramanathan,people.deceased_person,false,1870-01-01,null
m.05ttyb,Wang Ruowang,people.deceased_person,true,1918-02-04,2001-12-19
m.07k87p9,Kamal Udin,people.person,false,1991-04-13,null
g.122vwy86,Alfred Drabits,people.person,false,1959-04-06,null
m.05vlqb6,Mary Logue,people.person,false,1952-04-16,null
m.03c9psw,Shahab Hosseini,people.person,false,1974-02-03,null
m.0123hzzj,Augustus Clevland,people.deceased_person,true,1754-01-01,1784-01-13
m.05vmct9,Drew Johnson,people.person,false,1970-01-01,null
m.039whh,Shamari Buchanan,people.person,false,1977-01-11,null
m.03c6dc9,Johann Gottlieb Stephanie,people.deceased_person,true,1741-02-19,1800-01-23
m.07zxnh,John Hackworth,people.person,false,1970-02-05,null
m.03lzbm,Louis Hartz,people.deceased_person,true,1919-04-08,1986-01-20
m.02pvy9m,Des Rowe,people.person,true,1925-11-19,2007-05-12
m.011jjhyc,Eduardo Aguilar,people.person,false,1984-08-11,null
m.01pkks,Edi Rama,people.person,false,1964-07-04,null
m.026t_xs,Peter Newhard,people.person,true,1783-07-26,1860-02-19
m.03bynj4,Mark Slater,people.person,false,1969-04-01,null
m.01027t48,Keesha Myers Wear,people.person,false,1978-12-13,null
m.0266ct8,Roger Steffens,people.person,false,1942-06-17,null
m.02x87sz,Amir Saadati,people.person,false,1981-09-23,null
m.03yjx4k,David Lloyd,people.person,true,1934-07-07,2009-11-10
m.012_53,Melissa Joan Hart,people.person,false,1976-04-18,null
m.047cp7n,Enrique Escalante,people.person,false,1984-08-06,null
m.027sc94,Nataniel,people.person,false,1940-06-12,null
m.0807xfm,Ruslan Shaydullin,people.person,false,1982-07-28,null
m.06zsj6j,Albert Black,people.person,false,1959-07-24,null
m.012hf_jw,Kedar Gurung,people.person,false,1948-07-09,null
m.04n1zsx,John Adam Cramb,people.deceased_person,true,1862-05-04,1913-10-01
m.02r4yhv,James Garrison,people.person,false,1953-01-01,null
m.069cs1r,Sara Martins,people.person,false,1977-08-19,null
m.0156_q,Charles William Eliot,people.person,true,1834-03-20,1926-08-22
m.07k7zkx,Jack Enzenroth,people.person,true,1885-11-04,1944-02-21
m.02vyhp9,Liao Wenfen,people.person,false,1963-04-30,null
m.05wd2t8,William Phipps,people.person,false,1930-01-01,null
m.04hy296,George Gomez,people.person,false,1955-01-01,null
m.03qkwxr,Furuta Shigekatsu,people.deceased_person,true,1561-01-01,1600-01-01
g.122fjprv,Joey Duin,people.person,false,1981-06-04,null
m.07jkbx,Georg,people.deceased_person,true,1582-11-17,1641-04-02
m.011jryh2,Jordan Edward Parraz,people.person,false,1984-10-08,null
m.03ybfml,Anthony Murphy,people.person,false,1956-01-01,null
m.07kjm3y,Aleksei Merkulov,people.person,false,1981-10-14,null
m.06h8rq,Louis Hall,people.deceased_person,true,1852-11-01,1915-11-19
m.03tgq6,Tahnee Welch,people.person,false,1961-12-26,null
m.03y0gpr,Michele Moser,people.person,false,1979-02-14,null
m.06zsj7x,Henry Lillywhite,people.person,true,1789-12-31,1858-01-30
m.0484fk,Ernest Benach i Pascual,people.person,false,1959-11-12,null
m.04ldq8v,Wilhelm Wieben,people.person,false,1935-06-02,null
m.05st83l,Robert Stillman,people.deceased_person,true,1910-03-29,1995-06-08
m.04154_q,Lucia Gonzalez,people.person,false,1985-07-28,null
m.01_81m,Slavoljub Eduard Penkala,people.deceased_person,true,1871-04-20,1922-02-05
m.05myzby,Leonardo Villar,people.person,false,1924-07-25,null
m.01rcb_,Kazuo Umezu,people.person,false,1936-08-03,null
m.05t09zw,Peter Hammond,people.person,true,1923-11-15,2011-10-12
m.03yf26_,Diogo Homem,people.deceased_person,true,1521-01-01,1576-01-01
m.03cs8bh,Bob Basker,people.person,true,1918-09-30,2001-04-06
m.02pv2h9,Alfredo Roberts,people.person,false,1965-03-17,null
m.02x49gc,Nathan Brew,people.person,false,1982-04-21,null
m.07dcjr,Ron Williams,people.person,false,1949-01-01,null
m.05b1qyp,Sasha McDonnell,people.person,false,1987-12-01,null
m.026qw62,Sebastian Edathy,people.person,false,1969-09-05,null
m.05y2dx9,Daniel Offer,people.person,true,1929-12-24,2013-05-13
m.02vz971,Jennifer Van Dyck,people.person,false,1962-12-23,null
m.026mvmr,Walter Ransom Gail Baker,people.deceased_person,true,1892-11-30,1960-01-01
m.04cspgd,Serhij Pidpalyj,people.person,false,1963-09-13,null
m.02w979x,Wayne Simpson,people.person,false,1948-12-02,null
m.05dxwk,Bryan Allen,people.person,false,1952-10-13,null
m.0131jj3c,Imanol Murga,people.person,false,1958-01-01,null
m.03f3kl5,Mike Score,people.person,false,1957-11-05,null
m.03hmvgv,Tammy Chapman,people.person,false,1971-09-28,null
m.026m0fm,Bo Pelini,people.person,false,1967-12-13,null
m.04my0rq,Syed Mohammad Ahsan,people.person,true,1921-07-09,1989-01-01
m.05mtvyz,Ferdinand Wenauer,people.person,true,1939-04-26,1992-07-27
m.043kd3q,Daniel Bourne,people.person,false,1955-03-02,null
m.063shf,Paul Grayson,people.person,false,1971-05-30,null
m.02hfycw,Gottfried Trachsel,people.deceased_person,true,1907-01-01,1974-01-01
m.04zxv97,Zane Tamane,people.person,false,1983-09-24,null
m.01tspjk,Thelma Holt,people.person,false,1932-01-04,null
m.02vl31k,Nicolae Munteanu,people.person,false,1951-12-07,null
g.122z2gvf,Heinrich Augustin,people.person,false,1937-10-30,null
m.02vpg64,Tom Bradley,people.person,false,1956-01-01,null
m.0564z77,Bianca Netzler,people.person,false,1976-05-27,null
m.010f8lvd,Nimdoma Sherpa,people.person,false,1991-01-01,null
m.04zyxxf,Christina Chan,people.person,false,1987-04-25,null
m.05b__rn,Mark Bristow,people.person,false,1962-07-08,null
m.02ppps9,Leon Wasilewski,people.deceased_person,true,1870-08-24,1936-12-10
m.056412,Claudia Gonson,people.person,false,1968-04-05,null
m.01270n3f,Rachid Aftouche,people.person,false,1933-11-02,null
m.02x0p4x,Henrique Abranches,people.deceased_person,true,1932-09-29,2004-08-08
m.02z861v,Chitresh Das,people.person,true,1944-11-09,2015-01-04
m.05zlzvb,Olexandr Moros,people.deceased_person,true,1961-01-18,2009-01-17
m.01qvh_f,Enzo Iacchetti,people.person,false,1952-08-31,null
g.120z6_xm,Mayu Fukunoue,people.person,false,1978-12-04,null
m.01tz95m,Joe Jones,people.deceased_person,true,1926-08-12,2005-11-27
m.026qdk_,Dmitriy Kapitonov,people.person,false,1968-04-10,null
m.02cqd1,Xu Zhimo,people.deceased_person,true,1897-01-15,1931-11-19
m.05wtdg3,Paul Hopper,people.person,false,1963-01-01,null
m.063lmsh,Moses Aaron Dropsie,people.person,true,1821-01-01,1905-01-01
m.011650wk,Senkou,people.person,false,1979-02-26,null
m.02r2_cb,Benjamin Bathurst,people.deceased_person,true,1872-06-25,1947-10-08
m.027cvyv,Susan Eng,people.person,false,1952-01-01,null
m.05pxym5,Diana Kidd,people.deceased_person,true,1933-05-16,2000-09-04
m.0463qd5,Daniel Pratt,people.person,true,1806-01-01,1884-07-23
m.012vyrbc,Ralph Ellsworth,people.person,true,1924-01-28,1998-01-18
m.0270bjr,Ed Romero,people.person,false,1957-12-09,null
m.02r5m96,Joshua Toulmin Smith,people.person,true,1816-05-29,1869-04-28
m.05vs6_9,Mick McManus,people.person,false,1943-01-01,null
m.05p67q3,Ivan Pucelj,people.person,false,1981-07-11,null
m.06_w998,Rana Chandra Singh,people.person,true,1931-01-01,2009-01-01
m.080cnxw,Heather Rae Young,people.person,false,1987-09-16,null
m.04zy5nw,Connie Dion,people.person,true,1918-08-11,2014-11-07
m.04jd16l,Rodney Moore,people.person,false,1965-02-21,null
m.012npngz,Catherine de Jong,people.person,false,1956-01-01,null
g.12195ygs,Gian Luigi Rizzi,people.person,false,1946-01-01,null
m.02729mv,Chris Pulman,people.person,false,1974-01-01,null
m.01prwvl,Radka Toneff,people.person,true,1952-06-25,1982-10-21
m.03bv3s,Thomas Harriot,people.deceased_person,true,1560-01-01,1621-07-02
m.039xnr,Jim Harrison,people.person,false,1937-12-11,null
m.0695k1,Chris Perry,people.person,false,1981-12-27,null
m.027l6qr,Joe Federspiel,people.person,false,1950-05-06,null
m.012n97jv,Noortje Tabak,people.person,false,1988-07-13,null
m.05szw_r,Julian Lewis Jones,people.person,false,1968-08-01,null
m.04725n,Jon Brown,people.person,false,1971-02-27,null
m.0134r6bj,Ryan Sweeney,people.person,false,1997-04-15,null
m.043jpws,Gustav Rogmann,people.deceased_person,true,1909-05-08,1947-07-01
m.01jvrt,Arthur Stanley Goldberger,people.deceased_person,true,1930-11-20,2009-12-11
m.04crp5f,Elton Fernandes,people.person,false,1985-05-16,null
m.07m1zk,Lev Dodin,people.person,false,1944-01-01,null
m.0134j96v,Aliona Bolsova Zadoinov,people.person,false,1997-11-06,null
m.02zhvl,Jedediah Strutt,people.person,true,1726-01-01,1797-05-07
m.07kf8g0,Larry Flynn,people.person,true,1930-04-10,2007-09-14
m.012512_z,Gerardo Vargas Landeros,people.person,false,1962-10-21,null
m.027x4bl,Monroe Fein,people.person,true,1923-01-01,1982-01-01
m.02xr_b,Zutty Singleton,people.person,true,1898-05-14,1975-07-14
m.03wwkww,Thomas J Derosa,people.person,false,1958-01-01,null
m.04ldt0p,Andrew Watson,people.person,false,1961-07-16,null
m.02r843j,Gaetano Caridi,people.person,false,1980-07-22,null
m.027_k1n,Vincenzo Campi,people.deceased_person,true,1536-01-01,1591-10-03
m.084tvx,Ross Tokely,people.person,false,1979-03-08,null
m.04kn7f,Johannes de Laet,people.deceased_person,true,1581-01-01,1649-12-15
m.05vgr7_,David Ownby,people.person,false,1958-01-01,null
m.051xmn6,Eoin Dunphy,people.person,false,1972-01-01,null
m.05zs2c4,John Watts,people.deceased_person,true,1929-01-01,1982-01-01
m.06mqdd,Samuel Kier,people.deceased_person,true,1813-07-19,1874-10-06
g.12qhkqcqx,Herbert Dirmoser,people.deceased_person,true,1898-04-12,1978-01-23
m.018fmr,Lana Turner,people.deceased_person,true,1921-02-08,1995-06-29
m.0827js,Constantin Mavrocordato,people.deceased_person,true,1711-02-27,1769-11-23
m.01335m9f,James Morris,people.person,true,1856-01-08,1906-04-08
m.03cr72w,Julian Howard Ashton,people.deceased_person,true,1877-08-09,1964-04-30
m.03c9_y6,Melvin Bullitt,people.person,false,1984-11-13,null
m.0130mnvd,Garry English,people.person,true,1935-01-07,2007-02-17
m.05c4x42,Nikos Tsiforos,people.person,true,1909-08-27,1970-08-06
m.022wq9,Plutarco Elias Calles,people.person,true,1877-09-25,1945-10-19
m.03cv67g,Birnur Garland,people.person,false,1976-08-27,null
m.02qzmtd,Viktor Kuzkin,people.deceased_person,true,1940-07-06,2008-06-24
m.02qy4td,Bartolomeo Costantini,people.deceased_person,true,1889-02-14,1941-07-19
m.080nljv,Jessica Hausner,people.person,false,1972-10-06,null
m.05y3b4,Charles Ruijs de Beerenbrouck,people.deceased_person,true,1873-12-01,1936-04-17
m.012tr6t8,Omen Phaze,null,false,1979-12-17,null
m.02plrl0,Takenaka Shigeharu,people.person,true,1544-09-27,1579-01-01
m.05vq1cl,Susan Nadler,people.person,false,1947-01-01,null
m.06wfkx,Wilfred Baddeley,people.person,true,1872-01-11,1929-01-24
m.02snv_,Alice Lisle,people.deceased_person,true,1617-01-01,1685-09-02
m.04z_z20,Marcel Deneux,people.person,false,1928-08-16,null
m.02hgkxx,Daniel Strigel,people.person,false,1975-02-13,null
